TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,78,13:40,2.35,-41.19,29.52,40.45,-139.06,1.9,1.9,1.9,-0.3,-0.3
1,78,13:50,2.9,-30.77,29.69,40.16,-139.06,1.9,1.9,1.9,-0.3,-0.3
1,78,14:00,2.59,-25.28,29.6,39.87,-139.06,1.9,1.9,1.9,-0.3,-0.3
1,78,14:10,3.41,-8.48,29.61,39.74,-147.63,1.53,1.53,1.53,-0.08,35.23
1,78,14:20,4.05,-1.76,30.03,39.04,-145.23,0.99,0.99,0.99,-0.27,191.66
1,78,14:30,5.28,0.72,29.89,38.2,-162.09,0.99,0.99,0.99,-0.27,373.13
1,78,14:40,5.75,0.78,29.86,37.67,-162.67,0.99,0.99,0.99,-0.24,493.66
1,78,14:50,7.55,-0.3,30.09,37.79,-152.41,1.0,1.0,1.0,-0.26,776.56
1,78,15:00,5.59,-0.05,30.45,38.18,-158.74,0.99,0.99,0.99,-0.23,459.36
1,78,15:10,6.15,-0.41,30.68,38.66,-158.07,1.0,1.0,1.0,-0.26,573.13
1,78,15:20,6.52,-0.1,30.82,39.03,-157.49,1.0,1.0,1.0,-0.26,624.98
1,78,15:30,5.74,2.47,31.13,39.27,-145.32,0.99,0.99,0.99,-0.23,463.42
1,78,15:40,5.95,3.11,31.33,39.73,-128.14,0.99,0.99,0.99,-0.22,503.42
1,78,15:50,9.71,6.74,30.77,39.68,-50.93,1.02,1.02,1.02,-0.33,1187.5
1,78,16:00,11.34,2.19,29.28,38.5,-16.1,1.04,1.04,1.04,-0.24,1533.2
1,78,16:10,8.29,-0.88,28.19,37.71,-22.25,1.01,1.01,1.01,-0.22,1075.7
1,78,16:20,7.6,0.27,27.16,36.63,-33.2,1.0,1.0,1.0,-0.22,924.53
1,78,16:30,8.47,2.49,25.71,35.2,-10.28,1.0,1.0,1.0,-0.25,997.74
1,78,16:40,8.88,1.57,25.22,35.3,-1.6,1.0,1.0,1.0,-0.24,1084.21
1,78,16:50,8.15,-1.23,25.18,35.76,6.67,1.0,1.0,1.0,-0.24,937.97
1,78,17:00,9.51,-4.11,25.29,36.03,0.22,1.0,1.0,1.0,-0.25,1206.12
1,78,17:10,5.13,-2.48,25.61,36.14,-21.36,0.99,0.99,0.99,-0.18,378.6
1,78,17:20,6.19,-8.3,25.43,35.7,-65.85,1.0,1.0,1.0,-0.28,539.14
1,78,17:30,5.78,3.65,25.18,35.06,-68.9,0.99,0.99,0.99,-0.26,468.59
1,78,17:40,7.55,4.51,25.28,34.86,-8.36,1.0,1.0,1.0,-0.21,868.76
1,78,17:50,7.52,1.62,25.92,35.19,9.41,1.0,1.0,1.0,-0.27,796.74
1,78,18:00,8.79,4.31,25.78,35.78,19.34,1.0,1.0,1.0,-0.22,1015.47
1,78,18:10,8.18,1.34,25.76,36.18,27.99,1.0,1.0,1.0,-0.2,928.82
1,78,18:20,6.13,0.18,25.68,36.65,33.56,1.0,1.0,1.0,-0.23,514.97
1,78,18:30,6.2,3.07,25.56,36.73,34.71,1.0,1.0,1.0,-0.27,529.14
1,78,18:40,6.46,-1.43,25.65,36.68,41.21,1.0,1.0,1.0,-0.29,565.42
1,78,18:50,6.71,1.39,25.77,36.87,34.96,1.0,1.0,1.0,-0.24,644.53
1,78,19:00,6.5,-0.49,25.94,36.93,41.27,1.0,1.0,1.0,-0.24,570.79
1,78,19:10,6.0,1.17,26.0,36.6,60.71,0.99,0.99,0.99,-0.24,458.08
1,78,19:20,7.07,-3.77,25.91,36.66,50.9,1.0,1.0,1.0,-0.28,644.17
1,78,19:30,6.67,5.09,25.89,36.69,48.57,1.0,1.0,1.0,-0.23,575.15
1,78,19:40,6.23,1.72,25.79,36.44,51.48,1.0,1.0,1.0,-0.25,496.06
1,78,19:50,6.25,-2.98,25.72,36.2,55.04,1.0,1.0,1.0,-0.26,465.28
1,78,20:00,5.04,2.56,25.62,35.82,53.52,0.99,0.99,0.99,-0.25,299.94
1,78,20:10,3.95,4.36,25.5,35.33,86.41,0.99,0.99,0.99,-0.25,180.19
1,78,20:20,4.64,1.06,25.4,35.3,85.78,0.99,0.99,0.99,-0.24,246.96
1,78,20:30,4.12,-3.09,25.4,35.16,91.54,0.99,0.99,0.99,-0.23,209.81
1,78,20:40,6.06,-5.03,25.36,35.28,66.88,0.99,0.99,0.99,-0.25,443.57
1,78,20:50,6.97,-4.39,25.21,35.29,55.95,1.0,1.0,1.0,-0.26,617.81
1,78,21:00,7.09,-2.8,25.2,35.29,45.39,1.0,1.0,1.0,-0.25,642.52
1,78,21:10,7.86,-4.6,25.2,35.29,40.51,1.0,1.0,1.0,-0.22,803.52
1,78,21:20,7.89,0.6,25.11,35.22,33.27,1.0,1.0,1.0,-0.31,846.53
1,78,21:30,8.18,2.56,25.1,35.29,35.14,1.0,1.0,1.0,-0.21,894.55
1,78,21:40,7.98,0.27,25.1,35.36,47.38,1.0,1.0,1.0,-0.21,880.81
1,78,21:50,7.66,4.14,25.08,35.52,44.39,1.0,1.0,1.0,-0.19,781.29
1,78,22:00,7.7,-0.34,24.95,35.59,45.04,1.0,1.0,1.0,-0.25,761.16
1,78,22:10,6.69,2.19,24.8,35.64,55.08,1.0,1.0,1.0,-0.24,552.02
1,78,22:20,6.87,-2.68,24.64,35.63,56.8,1.0,1.0,1.0,-0.27,585.37
1,78,22:30,7.07,-4.44,24.6,35.6,56.8,1.0,1.0,1.0,-0.26,597.61
1,78,22:40,7.4,-0.46,24.6,35.58,52.65,1.0,1.0,1.0,-0.28,694.32
1,78,22:50,7.66,-2.71,24.6,35.41,56.84,1.0,1.0,1.0,-0.28,748.11
1,78,23:00,7.49,-2.87,24.6,35.4,56.84,1.0,1.0,1.0,-0.24,712.91
1,78,23:10,7.23,-1.6,24.52,35.45,54.4,1.0,1.0,1.0,-0.25,652.88
1,78,23:20,7.55,-0.14,24.41,35.35,53.5,1.0,1.0,1.0,-0.21,715.61
1,78,23:30,7.51,-1.78,24.55,35.4,53.91,1.0,1.0,1.0,-0.27,727.61
1,78,23:40,7.28,0.92,24.38,35.31,49.25,1.0,1.0,1.0,-0.25,707.04
1,78,23:50,6.63,1.8,24.53,35.48,56.21,1.0,1.0,1.0,-0.27,548.97
1,79,00:00,4.84,2.63,24.85,35.3,56.84,0.99,0.99,0.99,-0.23,287.48
1,79,00:10,4.53,-0.21,25.05,34.94,56.84,0.99,0.99,0.99,-0.23,244.89
1,79,00:20,4.37,-5.44,25.12,34.99,56.84,0.99,0.99,0.99,-0.25,215.39
1,79,00:30,4.7,-4.08,24.98,34.79,52.79,0.99,0.99,0.99,-0.25,286.89
1,79,00:40,5.68,-1.59,24.62,34.55,45.36,0.99,0.99,0.99,-0.29,418.28
1,79,00:50,6.11,-1.07,24.47,34.59,40.57,1.0,1.0,1.0,-0.25,477.11
1,79,01:00,5.55,3.84,24.4,34.37,33.14,0.99,0.99,0.99,-0.25,373.98
1,79,01:10,5.22,4.03,24.43,34.03,33.05,0.99,0.99,0.99,-0.25,322.23
1,79,01:20,5.45,3.24,24.5,33.82,33.05,0.99,0.99,0.99,-0.27,341.32
1,79,01:30,5.57,3.25,24.5,33.85,33.08,0.99,0.99,0.99,-0.29,365.81
1,79,01:40,5.43,-2.54,24.5,33.7,38.77,0.99,0.99,0.99,-0.26,332.86
1,79,01:50,4.97,0.25,24.48,33.51,33.12,0.99,0.99,0.99,-0.25,300.78
1,79,02:00,5.18,-2.07,24.4,33.44,33.12,0.99,0.99,0.99,-0.24,323.93
1,79,02:10,5.23,-4.02,24.38,33.42,33.12,0.99,0.99,0.99,-0.28,324.64
1,79,02:20,4.79,0.02,24.3,33.4,33.12,0.99,0.99,0.99,-0.25,281.61
1,79,02:30,4.64,4.15,24.4,33.26,33.12,0.99,0.99,0.99,-0.25,273.87
1,79,02:40,4.65,0.02,24.33,33.09,33.12,0.99,0.99,0.99,-0.25,281.28
1,79,02:50,4.9,1.77,24.3,33.07,33.12,0.99,0.99,0.99,-0.25,307.88
1,79,03:00,5.03,5.38,24.42,33.1,33.12,0.99,0.99,0.99,-0.24,314.79
1,79,03:10,5.33,4.96,24.5,33.12,33.12,0.99,0.99,0.99,-0.28,348.1
1,79,03:20,6.15,4.9,24.56,33.36,33.12,1.0,1.0,1.0,-0.26,445.52
1,79,03:30,6.42,6.09,24.62,33.58,33.12,1.0,1.0,1.0,-0.26,503.27
1,79,03:40,6.39,5.18,24.76,33.68,33.12,1.0,1.0,1.0,-0.22,503.05
1,79,03:50,6.44,1.99,24.79,33.77,38.21,1.0,1.0,1.0,-0.24,497.96
1,79,04:00,6.81,-0.62,24.81,33.94,40.71,1.0,1.0,1.0,-0.28,579.48
1,79,04:10,6.95,2.21,24.9,34.13,40.71,1.0,1.0,1.0,-0.27,617.79
1,79,04:20,6.93,-0.71,24.9,34.26,40.71,1.0,1.0,1.0,-0.24,601.71
1,79,04:30,6.71,-3.73,24.9,34.47,38.92,1.0,1.0,1.0,-0.25,556.25
1,79,04:40,6.71,1.49,24.82,34.59,33.12,1.0,1.0,1.0,-0.27,592.81
1,79,04:50,7.32,3.06,24.9,34.59,37.3,1.0,1.0,1.0,-0.25,686.9
1,79,05:00,7.32,0.18,24.9,34.68,40.71,1.0,1.0,1.0,-0.25,665.0
1,79,05:10,7.56,-0.5,24.9,34.79,40.71,1.0,1.0,1.0,-0.24,713.27
1,79,05:20,7.66,-1.74,24.93,34.95,40.71,1.0,1.0,1.0,-0.24,710.12
1,79,05:30,7.59,-0.27,25.0,35.09,40.71,1.0,1.0,1.0,-0.26,706.56
1,79,05:40,7.35,-1.57,25.01,35.21,40.71,1.0,1.0,1.0,-0.26,662.16
1,79,05:50,7.09,2.33,25.1,35.38,41.73,1.0,1.0,1.0,-0.27,640.11
1,79,06:00,6.96,-0.77,25.16,35.4,48.27,1.0,1.0,1.0,-0.27,620.63
1,79,06:10,7.42,-0.58,25.05,35.43,41.71,1.0,1.0,1.0,-0.23,713.19
1,79,06:20,7.56,-1.86,24.91,35.4,40.68,1.0,1.0,1.0,-0.22,737.41
1,79,06:30,6.93,-3.89,24.9,35.43,36.32,1.0,1.0,1.0,-0.25,633.71
1,79,06:40,6.29,-2.51,24.89,35.6,33.12,1.0,1.0,1.0,-0.26,519.66
1,79,06:50,6.62,1.7,24.83,35.66,35.79,1.0,1.0,1.0,-0.27,591.88
1,79,07:00,7.86,1.3,24.9,35.53,45.59,1.0,1.0,1.0,-0.3,847.58
1,79,07:10,8.75,-3.47,24.96,35.4,48.34,1.0,1.0,1.0,-0.29,1045.31
1,79,07:20,9.04,-3.34,25.0,35.47,45.59,1.0,1.0,1.0,-0.17,1104.21
1,79,07:30,8.53,2.16,24.97,35.67,40.71,1.0,1.0,1.0,-0.18,1000.86
1,79,07:40,7.64,4.71,24.75,35.7,40.71,1.0,1.0,1.0,-0.16,791.32
1,79,07:50,6.31,4.92,24.34,35.63,42.74,1.0,1.0,1.0,-0.26,520.01
1,79,08:00,5.22,-3.17,23.91,35.11,48.3,0.99,0.99,0.99,-0.24,339.48
1,79,08:10,3.74,-2.7,23.72,34.62,41.63,0.99,0.99,0.99,-0.22,166.41
1,79,08:20,2.92,-2.4,23.72,34.59,32.65,0.99,0.99,0.99,-0.25,110.29
1,79,08:30,3.87,4.38,23.91,34.39,32.13,0.99,0.99,0.99,-0.24,186.05
1,79,08:40,5.28,3.38,24.18,34.22,39.4,0.99,0.99,0.99,-0.28,365.48
1,79,08:50,6.33,0.91,24.35,34.46,44.82,1.0,1.0,1.0,-0.27,530.63
1,79,09:00,6.19,1.22,24.53,34.56,48.27,1.0,1.0,1.0,-0.26,518.96
1,79,09:10,6.23,3.61,24.75,34.63,48.27,1.0,1.0,1.0,-0.28,526.72
1,79,09:20,7.02,-0.6,25.03,34.95,55.37,1.0,1.0,1.0,-0.25,697.24
1,79,09:30,7.36,-2.48,25.29,35.24,55.85,1.0,1.0,1.0,-0.25,798.2
1,79,09:40,7.0,0.18,25.59,35.64,51.98,1.0,1.0,1.0,-0.26,678.69
1,79,09:50,6.78,-0.85,25.97,36.04,54.84,1.0,1.0,1.0,-0.26,667.89
1,79,10:00,7.42,3.63,26.28,36.41,56.54,1.0,1.0,1.0,-0.29,783.21
1,79,10:10,6.94,1.64,26.51,36.64,55.78,1.0,1.0,1.0,-0.25,709.23
1,79,10:20,6.83,0.15,26.84,36.97,60.9,1.0,1.0,1.0,-0.25,688.47
1,79,10:30,7.26,-0.41,27.22,37.42,68.58,1.0,1.0,1.0,-0.26,760.59
1,79,10:40,7.85,1.37,27.56,37.66,61.89,1.0,1.0,1.0,-0.24,911.37
1,79,10:50,7.9,-1.28,27.85,37.93,68.25,1.0,1.0,1.0,-0.23,888.35
1,79,11:00,7.62,1.63,28.11,38.24,63.34,1.0,1.0,1.0,-0.21,841.54
1,79,11:10,7.57,0.56,28.34,38.61,65.38,1.0,1.0,1.0,-0.25,862.31
1,79,11:20,7.87,0.86,28.61,38.83,63.6,1.0,1.0,1.0,-0.25,903.7
1,79,11:30,7.69,0.11,28.86,39.06,62.9,1.0,1.0,1.0,-0.26,857.75
1,79,11:40,7.9,-0.27,29.18,39.42,63.76,1.0,1.0,1.0,-0.23,897.98
1,79,11:50,7.88,2.2,29.39,39.69,59.45,1.0,1.0,1.0,-0.23,871.63
1,79,12:00,8.09,1.92,29.71,39.94,60.1,1.0,1.0,1.0,-0.25,966.57
1,79,12:10,8.21,-1.28,29.96,40.2,61.45,1.0,1.0,1.0,-0.21,976.14
1,79,12:20,8.05,-0.59,30.26,40.48,61.23,1.0,1.0,1.0,-0.28,920.0
1,79,12:30,7.54,-1.34,30.64,40.82,62.9,1.0,1.0,1.0,-0.21,845.89
1,79,12:40,7.63,2.83,30.97,41.16,63.81,1.0,1.0,1.0,-0.25,852.28
1,79,12:50,7.51,-0.42,31.17,41.42,63.96,1.0,1.0,1.0,-0.23,823.27
1,79,13:00,7.36,0.53,31.42,41.64,67.25,1.0,1.0,1.0,-0.25,776.44
1,79,13:10,6.43,-1.16,31.63,41.81,60.7,1.0,1.0,1.0,-0.23,604.92
1,79,13:20,6.47,0.52,31.88,42.16,57.88,1.0,1.0,1.0,-0.28,568.37
1,79,13:30,6.84,1.08,32.1,42.46,52.17,1.0,1.0,1.0,-0.2,670.06
1,79,13:40,6.06,-3.13,32.33,42.46,65.44,1.0,1.0,1.0,-0.27,543.01
1,79,13:50,6.2,1.85,32.54,42.64,57.1,1.0,1.0,1.0,-0.19,546.33
1,79,14:00,4.53,-1.65,32.84,42.71,58.06,0.99,0.99,0.99,-0.25,285.88
1,79,14:10,3.64,-3.83,33.1,42.87,53.48,0.99,0.99,0.99,-0.25,196.09
1,79,14:20,3.95,0.46,33.38,43.2,34.45,0.99,0.99,0.99,-0.26,202.89
1,79,14:30,3.67,-0.33,33.51,43.24,23.5,0.99,0.99,0.99,-0.25,164.92
1,79,14:40,2.61,1.81,33.75,43.5,53.23,0.99,0.99,0.99,-0.25,78.91
1,79,14:50,2.09,-16.83,34.09,43.97,55.21,1.47,1.47,1.47,-0.24,9.49
1,79,15:00,2.91,-27.72,34.69,45.66,55.21,1.9,1.9,1.9,-0.3,-0.3
1,79,15:10,2.82,-2.6,35.13,46.63,55.21,1.9,1.9,1.9,-0.3,-0.3
1,79,15:20,2.23,12.92,35.44,47.08,55.21,1.9,1.9,1.9,-0.3,-0.3
1,79,15:30,3.98,5.26,35.7,47.1,62.58,1.67,1.67,1.67,-0.09,24.34
1,79,15:40,4.11,-3.28,35.65,45.5,66.15,0.99,0.99,0.99,-0.25,215.19
1,79,15:50,2.99,-0.71,35.35,44.2,50.56,1.33,1.33,1.33,-0.07,19.12
1,79,16:00,2.73,0.42,35.34,44.0,34.17,0.99,0.99,0.99,-0.24,69.09
1,79,16:10,2.79,3.02,35.29,43.81,77.26,1.0,1.0,1.0,-0.05,98.35
1,79,16:20,4.57,-2.26,35.3,43.74,56.8,0.99,0.99,0.99,-0.25,259.59
1,79,16:30,4.16,-3.19,35.35,43.48,67.96,0.99,0.99,0.99,-0.25,262.04
1,79,16:40,3.44,3.96,35.35,43.47,64.26,0.99,0.99,0.99,-0.24,153.72
1,79,16:50,3.24,0.21,35.45,43.56,92.74,0.99,0.99,0.99,-0.24,133.31
1,79,17:00,4.04,-9.15,35.59,43.6,56.41,0.99,0.99,0.99,-0.25,196.26
1,79,17:10,4.53,2.52,35.59,43.85,21.59,0.99,0.99,0.99,-0.23,287.73
1,79,17:20,3.54,3.24,35.66,43.88,38.99,0.99,0.99,0.99,-0.25,173.44
1,79,17:30,3.01,-1.91,35.67,43.93,53.68,0.99,0.99,0.99,-0.2,113.84
1,79,17:40,2.64,-5.29,35.73,44.32,14.62,0.99,0.99,0.99,-0.24,77.79
1,79,17:50,3.18,6.02,35.83,44.59,45.28,0.99,0.99,0.99,-0.22,158.79
1,79,18:00,2.16,-2.0,35.9,44.55,65.75,1.01,1.01,1.01,-0.03,32.53
1,79,18:10,2.84,5.78,35.94,44.61,55.87,0.99,0.99,0.99,-0.24,113.77
1,79,18:20,2.54,3.27,35.98,44.43,62.34,1.0,1.0,1.0,-0.04,77.66
1,79,18:30,2.82,-0.13,35.99,44.35,73.35,0.99,0.99,0.99,-0.28,85.49
1,79,18:40,3.55,6.15,35.99,44.34,62.88,0.99,0.99,0.99,-0.23,161.48
1,79,18:50,3.99,-3.95,35.98,44.31,47.74,0.99,0.99,0.99,-0.24,160.29
1,79,19:00,3.1,-1.28,35.97,44.33,65.15,0.99,0.99,0.99,-0.25,99.1
1,79,19:10,4.08,4.13,35.94,44.38,47.24,0.99,0.99,0.99,-0.2,238.08
1,79,19:20,3.65,-0.83,35.87,44.26,56.9,0.99,0.99,0.99,-0.21,151.97
1,79,19:30,4.31,3.51,35.83,44.35,38.57,0.99,0.99,0.99,-0.25,232.61
1,79,19:40,3.99,0.46,35.79,44.2,54.54,0.99,0.99,0.99,-0.24,196.98
1,79,19:50,4.31,0.32,35.7,44.11,62.77,0.99,0.99,0.99,-0.24,247.7
1,79,20:00,4.26,3.03,35.62,43.85,63.27,0.99,0.99,0.99,-0.22,228.49
1,79,20:10,3.77,0.88,35.49,43.78,55.57,0.99,0.99,0.99,-0.23,161.44
1,79,20:20,3.81,3.87,35.37,43.75,95.92,0.99,0.99,0.99,-0.23,182.94
1,79,20:30,2.96,1.66,35.24,43.59,103.11,0.99,0.99,0.99,-0.22,110.28
1,79,20:40,2.02,3.66,35.08,43.48,95.59,0.99,0.99,0.99,-0.21,56.99
1,79,20:50,3.03,0.99,34.9,43.32,95.52,0.99,0.99,0.99,-0.22,120.41
1,79,21:00,3.15,-4.87,34.61,43.04,95.48,0.99,0.99,0.99,-0.24,101.96
1,79,21:10,3.35,-4.66,34.32,42.71,94.69,0.99,0.99,0.99,-0.23,113.88
1,79,21:20,3.02,0.5,34.02,42.34,86.9,0.99,0.99,0.99,-0.22,103.01
1,79,21:30,4.7,-0.43,33.76,42.14,86.9,0.99,0.99,0.99,-0.25,244.87
1,79,21:40,6.02,0.5,33.7,42.08,86.9,0.99,0.99,0.99,-0.27,413.87
1,79,21:50,5.8,-1.33,33.6,42.05,86.9,0.99,0.99,0.99,-0.25,391.07
1,79,22:00,6.08,0.66,33.59,41.99,81.64,1.0,1.0,1.0,-0.27,444.23
1,79,22:10,6.15,3.16,33.59,42.09,79.35,1.0,1.0,1.0,-0.26,436.44
1,79,22:20,5.82,3.02,33.45,42.07,79.35,1.0,1.0,1.0,-0.25,404.74
1,79,22:30,5.41,1.01,33.37,41.86,84.65,0.99,0.99,0.99,-0.26,342.9
1,79,22:40,5.19,-1.61,33.19,41.71,81.59,0.99,0.99,0.99,-0.25,315.78
1,79,22:50,5.81,5.48,33.06,41.75,79.38,0.99,0.99,0.99,-0.25,420.35
1,79,23:00,6.32,0.88,32.95,41.76,79.38,1.0,1.0,1.0,-0.24,478.6
1,79,23:10,6.76,0.6,32.8,41.74,79.38,1.0,1.0,1.0,-0.26,574.4
1,79,23:20,6.52,-2.22,32.59,41.61,76.9,1.0,1.0,1.0,-0.25,518.9
1,79,23:30,6.6,2.52,32.35,41.52,71.79,1.0,1.0,1.0,-0.24,554.64
1,79,23:40,6.25,-1.04,32.15,41.49,67.43,1.0,1.0,1.0,-0.23,499.86
1,79,23:50,6.44,2.79,31.99,41.46,64.2,1.0,1.0,1.0,-0.27,560.63
1,80,00:00,6.89,1.52,31.9,41.37,64.2,1.0,1.0,1.0,-0.24,671.29
1,80,00:10,7.14,3.3,31.78,41.29,64.2,1.0,1.0,1.0,-0.25,722.55
1,80,00:20,7.33,-2.62,31.64,41.29,62.36,1.0,1.0,1.0,-0.24,742.31
1,80,00:30,8.02,2.24,31.59,41.29,59.77,1.0,1.0,1.0,-0.23,882.21
1,80,00:40,8.19,0.07,31.59,41.33,64.2,1.0,1.0,1.0,-0.2,913.37
1,80,00:50,8.26,1.81,31.59,41.48,67.88,1.0,1.0,1.0,-0.26,897.99
1,80,01:00,7.03,-3.01,31.48,41.54,71.76,1.0,1.0,1.0,-0.21,646.76
1,80,01:10,6.79,-1.38,31.24,41.76,71.76,1.0,1.0,1.0,-0.25,604.05
1,80,01:20,7.41,0.11,31.09,41.74,71.76,1.0,1.0,1.0,-0.25,701.96
1,80,01:30,6.74,-1.05,31.03,41.59,71.76,1.0,1.0,1.0,-0.25,592.1
1,80,01:40,6.37,-4.03,30.84,41.52,71.76,1.0,1.0,1.0,-0.27,502.04
1,80,01:50,5.91,-3.38,30.74,41.53,68.67,0.99,0.99,0.99,-0.25,437.61
1,80,02:00,5.3,-2.35,30.44,41.05,60.82,0.99,0.99,0.99,-0.28,370.97
1,80,02:10,5.35,-3.01,30.17,40.62,56.64,0.99,0.99,0.99,-0.27,377.89
1,80,02:20,5.86,-2.47,29.95,40.55,52.14,0.99,0.99,0.99,-0.25,475.82
1,80,02:30,5.9,-0.11,29.73,40.47,43.71,0.99,0.99,0.99,-0.26,472.57
1,80,02:40,6.03,5.1,29.64,40.16,41.49,0.99,0.99,0.99,-0.26,480.95
1,80,02:50,6.47,0.39,29.59,39.93,44.51,1.0,1.0,1.0,-0.26,546.27
1,80,03:00,6.59,-1.55,29.53,39.86,41.45,1.0,1.0,1.0,-0.27,582.17
1,80,03:10,7.05,-0.34,29.45,39.78,41.45,1.0,1.0,1.0,-0.24,694.9
1,80,03:20,6.93,2.87,29.4,39.66,41.45,1.0,1.0,1.0,-0.28,671.85
1,80,03:30,7.23,0.09,29.4,39.63,45.02,1.0,1.0,1.0,-0.23,726.32
1,80,03:40,7.09,2.56,29.34,39.7,43.89,1.0,1.0,1.0,-0.25,694.16
1,80,03:50,7.07,-4.9,29.29,39.72,48.94,1.0,1.0,1.0,-0.23,706.86
1,80,04:00,7.88,-2.15,29.26,39.76,42.53,1.0,1.0,1.0,-0.28,900.75
1,80,04:10,8.16,-2.04,29.2,39.6,41.35,1.0,1.0,1.0,-0.17,998.23
1,80,04:20,8.32,-3.94,29.25,39.72,40.76,1.0,1.0,1.0,-0.22,1015.06
1,80,04:30,8.11,4.05,29.3,39.89,33.76,1.0,1.0,1.0,-0.24,955.76
1,80,04:40,7.98,4.71,29.29,39.94,35.5,1.0,1.0,1.0,-0.25,893.75
1,80,04:50,8.07,-2.01,29.29,40.08,41.35,1.0,1.0,1.0,-0.27,911.97
1,80,05:00,8.15,-2.07,29.25,40.14,41.35,1.0,1.0,1.0,-0.29,907.68
1,80,05:10,8.14,0.68,29.29,40.2,41.46,1.0,1.0,1.0,-0.31,928.18
1,80,05:20,7.79,-1.93,29.33,40.33,41.49,1.0,1.0,1.0,-0.25,852.83
1,80,05:30,7.39,-1.73,29.33,40.45,41.49,1.0,1.0,1.0,-0.24,754.2
1,80,05:40,7.52,-3.49,29.35,40.49,41.45,1.0,1.0,1.0,-0.27,764.31
1,80,05:50,7.0,-0.67,29.3,40.64,34.51,1.0,1.0,1.0,-0.26,654.48
1,80,06:00,7.06,5.45,29.23,40.65,33.76,1.0,1.0,1.0,-0.25,672.14
1,80,06:10,6.68,2.83,29.16,40.56,33.76,1.0,1.0,1.0,-0.25,597.44
1,80,06:20,6.64,1.05,29.06,40.49,33.76,1.0,1.0,1.0,-0.28,581.24
1,80,06:30,6.48,2.44,29.0,40.38,33.76,1.0,1.0,1.0,-0.26,557.04
1,80,06:40,5.86,3.83,28.99,40.07,33.76,1.0,1.0,1.0,-0.27,447.61
1,80,06:50,5.39,1.22,28.9,39.65,33.76,0.99,0.99,0.99,-0.26,374.43
1,80,07:00,5.54,-3.5,28.9,39.4,32.52,0.99,0.99,0.99,-0.24,392.69
1,80,07:10,5.79,-0.08,28.96,39.57,26.22,0.99,0.99,0.99,-0.28,452.76
1,80,07:20,6.13,-0.63,29.07,39.78,26.2,1.0,1.0,1.0,-0.27,495.93
1,80,07:30,6.66,-3.44,29.12,39.74,26.2,1.0,1.0,1.0,-0.25,518.32
1,80,07:40,7.31,-1.66,29.19,39.67,22.47,1.0,1.0,1.0,-0.26,605.27
1,80,07:50,7.41,0.82,29.25,39.52,26.3,1.0,1.0,1.0,-0.25,706.4
1,80,08:00,7.2,0.37,29.38,39.58,26.3,1.0,1.0,1.0,-0.27,680.25
1,80,08:10,7.23,-0.29,29.46,39.76,26.3,1.0,1.0,1.0,-0.26,671.13
1,80,08:20,7.23,-3.4,29.56,39.91,26.3,1.0,1.0,1.0,-0.29,628.99
1,80,08:30,7.57,-5.59,29.75,40.12,26.3,1.0,1.0,1.0,-0.27,661.32
1,80,08:40,6.66,-4.11,29.92,40.22,19.02,1.0,1.0,1.0,-0.26,562.74
1,80,08:50,5.57,0.66,30.18,40.19,11.83,0.99,0.99,0.99,-0.27,415.01
1,80,09:00,4.87,1.14,30.42,39.95,11.19,0.99,0.99,0.99,-0.26,292.15
1,80,09:10,4.47,3.67,30.9,40.02,11.19,0.99,0.99,0.99,-0.27,236.55
1,80,09:20,3.62,3.06,31.49,40.4,11.19,0.99,0.99,0.99,-0.27,161.61
1,80,09:30,3.34,5.04,31.95,40.75,13.67,0.99,0.99,0.99,-0.25,137.93
1,80,09:40,3.23,3.48,32.19,40.88,23.7,0.99,0.99,0.99,-0.28,133.99
1,80,09:50,3.53,1.38,32.31,40.95,32.31,0.99,0.99,0.99,-0.26,141.09
1,80,10:00,3.34,1.74,32.43,40.89,37.15,0.99,0.99,0.99,-0.24,134.77
1,80,10:10,3.5,2.1,32.73,41.06,40.81,0.99,0.99,0.99,-0.24,136.17
1,80,10:20,3.24,0.37,33.09,41.39,39.91,0.99,0.99,0.99,-0.25,128.57
1,80,10:30,3.81,1.53,33.31,41.53,39.52,0.99,0.99,0.99,-0.22,165.46
1,80,10:40,3.46,-0.7,33.47,41.56,43.24,0.99,0.99,0.99,-0.22,127.65
1,80,10:50,3.14,1.54,33.71,41.77,41.7,0.99,0.99,0.99,-0.2,112.24
1,80,11:00,3.82,-0.72,34.08,42.14,47.55,0.99,0.99,0.99,-0.25,184.94
1,80,11:10,3.7,-5.07,34.5,42.43,59.84,0.99,0.99,0.99,-0.21,141.66
1,80,11:20,3.75,2.06,34.75,42.88,51.71,0.99,0.99,0.99,-0.25,162.14
1,80,11:30,3.99,-1.18,34.92,43.08,52.91,0.99,0.99,0.99,-0.21,226.6
1,80,11:40,4.87,1.73,35.2,43.32,71.43,0.99,0.99,0.99,-0.26,312.64
1,80,11:50,3.84,-0.81,35.37,43.32,56.68,0.99,0.99,0.99,-0.22,204.29
1,80,12:00,4.76,-2.31,35.48,43.66,92.71,0.99,0.99,0.99,-0.27,242.72
1,80,12:10,5.14,1.48,35.4,43.69,79.29,0.99,0.99,0.99,-0.28,352.34
